tau delay,labjack reading
0.0001,3.8227975368499756
0.0001292929292929293,3.841808319091797
0.0001585858585858586,3.8433072566986084
0.00018787878787878787,3.842755079269409
0.0002171717171717172,3.8416504859924316
0.00024646464646464647,3.839993953704834
0.00027575757575757574,3.841019630432129
0.00030505050505050507,3.8388895988464355
0.00033434343434343434,3.895606756210327
0.0003636363636363636,3.896868944168091
0.00039292929292929294,3.8899271488189697
0.0004222222222222222,3.8901636600494385
0.0004515151515151515,3.7465174198150635
0.0004808080808080808,3.6935079097747803
0.0005101010101010101,3.6922457218170166
0.0005393939393939395,3.693350076675415
0.0005686868686868687,3.6936657428741455
0.000597979797979798,3.7189083099365234
0.0006272727272727273,3.761899709701538
0.0006565656565656567,3.764108419418335
0.000685858585858586,3.7648184299468994
0.0007151515151515152,3.7645816802978516
0.0007444444444444445,3.7635562419891357
0.0007737373737373738,3.7635562419891357
0.000803030303030303,3.7640295028686523
0.0008323232323232324,3.7635562419891357
0.0008616161616161617,3.7630040645599365
0.000890909090909091,3.776808500289917
0.0009202020202020202,3.836601972579956
0.0009494949494949495,3.8434648513793945
0.000978787878787879,3.8452792167663574
0.0010080808080808082,3.845594644546509
0.0010373737373737374,3.845752477645874
0.0010666666666666667,3.8430705070495605
0.001095959595959596,3.839047431945801
0.0011252525252525253,3.839599609375
0.0011545454545454545,3.79013991355896
0.0011838383838383838,3.6459412574768066
0.0012131313131313133,3.6467301845550537
0.0012424242424242426,3.7274277210235596
0.0012717171717171718,3.7425732612609863
0.0013010101010101011,3.744229793548584
0.0013303030303030304,3.7443087100982666
0.0013595959595959597,3.7450976371765137
0.001388888888888889,3.745176315307617
0.0014181818181818182,3.744624137878418
0.0014474747474747475,3.744387626647949
0.0014767676767676768,3.744781970977783
0.001506060606060606,3.744781970977783
0.0015353535353535355,3.8496177196502686
0.0015646464646464648,3.8504066467285156
0.001593939393939394,3.852694272994995
0.0016232323232323233,3.8518264293670654
0.0016525252525252526,3.850327730178833
0.001681818181818182,3.85111665725708
0.0017111111111111112,3.851353168487549
0.0017404040404040404,3.847724676132202
0.0017696969696969697,3.8478822708129883
0.001798989898989899,3.802839994430542
0.0018282828282828285,3.6674764156341553
0.0018575757575757577,3.7870633602142334
0.001886868686868687,3.7886409759521484
0.0019161616161616163,3.79013991355896
0.0019454545454545456,3.7900609970092773
0.0019747474747474746,3.7899820804595947
0.002004040404040404,3.7898242473602295
0.002033333333333333,3.7902188301086426
0.0020626262626262624,3.79013991355896
0.0020919191919191917,3.7898242473602295
0.002121212121212121,3.7899820804595947
0.0021505050505050503,3.8762803077697754
0.0021797979797979795,3.9193506240844727
0.002209090909090909,3.9197449684143066
0.002238383838383838,3.921243667602539
0.0022676767676767674,3.921086072921753
0.002296969696969697,3.9198238849639893
0.0023262626262626263,3.9094111919403076
0.0023555555555555556,3.8986830711364746
0.002384848484848485,3.782803773880005
0.002414141414141414,3.7528281211853027
0.0024434343434343434,3.7526702880859375
0.0024727272727272727,3.832815647125244
0.002502020202020202,3.887324094772339
0.0025313131313131313,3.8937923908233643
0.0025606060606060605,3.895606756210327
0.00258989898989899,3.8963167667388916
0.002619191919191919,3.8953700065612793
0.0026484848484848483,3.8967111110687256
0.0026777777777777776,3.896001100540161
0.002707070707070707,3.895843267440796
0.002736363636363636,3.895448923110962
0.0027656565656565654,3.8867716789245605
0.0027949494949494947,3.74383544921875
0.002824242424242424,3.739260196685791
0.0028535353535353533,3.891031503677368
0.0028828282828282825,3.8953700065612793
0.002912121212121212,3.896790027618408
0.0029414141414141415,3.897578716278076
0.002970707070707071,3.8977365493774414
0.003,3.897578716278076
